"","Country","Code","Indicator","Icode","2015","2016","2017","2018","2019","2020"
"253609","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","10788000000","2299000000","3505000000","-10849000000","-16494000000","-6358000000"
"253641","Türkiye, Rep. of",186,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","19689000000","19734000000","22123000000","24342000000","23396000000","16087000000"
"253650","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","-1189000000","-925000000","-1367000000","-822000000","-920000000","-413000000"
"253662","Türkiye, Rep. of",186,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","5274000000","7053000000","7851000000","9452000000","9575000000","7990000000"
"253682","Türkiye, Rep. of",186,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","80000000","-339000000","101000000","-163000000","27000000","241000000"
"253683","Türkiye, Rep. of",186,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","4647000000","-329000000","-583000000","1092000000","6342000000","2894000000"
"253695","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","8276000000","7864000000","960000000","6520000000","-3387000000","-4356000000"
"253700","Türkiye, Rep. of",186,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","68000000","64000000","88000000","143000000","123000000","7000000"
"253701","Türkiye, Rep. of",186,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","89000000","42000000","73000000","63000000","89000000","43000000"
"253710","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","8212000000","8357000000","2723000000","6972000000","-5207000000","-4130000000"
"253713","Türkiye, Rep. of",186,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","-1189000000","-925000000","-1367000000","-822000000","-920000000","-413000000"
"253716","Türkiye, Rep. of",186,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","-11831052025.9708","812918776.708158","-8207234351.89804","-10377407744.0537","6323528012.36999","-31845809458.0433"
"253740","Türkiye, Rep. of",186,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","-9220000000","8083000000","23857000000","176000000","3579000000","-6662000000"
"253741","Türkiye, Rep. of",186,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","0","0","0","0","0"
"253751","Türkiye, Rep. of",186,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","0","0","0","0","0","0"
"253790","Türkiye, Rep. of",186,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","0","0","0","0","0","0"
"254113","Turks and Caicos Islands",381,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","-1388888","-149388900","-9388800","-2277774","",""
"254119","Turks and Caicos Islands",381,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","654562247.664429","741172729.180792","602581142.128048","826823788.634874","",""
"254125","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","-11058000","-4501000","-11741000","-7743000","",""
"254129","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","-173000000","-265000000","-18000000","19000000","",""
"254138","Turks and Caicos Islands",381,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","52374455.731","50210965.9","55201927.3","61831904.8","",""
"254147","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","-1916450","3800400","-2377900","2061237.44","",""
"254150","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","163858450","256698600","8636900","-28804237.44","",""
"254158","Turks and Caicos Islands",381,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","-25000","-1458000","24358000","-51542000","",""
"254161","Turks and Caicos Islands",381,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","30431370.29","30514741.76","29392643.25","33774703.01","",""
"254190","Turks and Caicos Islands",381,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Debt Securities, US Dollars","BFPAD_BP6_USD","-4039374","8029400","54668300","-41948752.48","",""
"254191","Turks and Caicos Islands",381,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","0","0","0","0","",""
"254199","Turks and Caicos Islands",381,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","18084326","22938900","60055200","-34300054.51","",""
"254209","Turks and Caicos Islands",381,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","-1388888","-149388900","-9388800","-2277774","",""
"254213","Turks and Caicos Islands",381,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","454557686.07025","438040626.825","484841833.425","544218513.41","",""
"254214","Turks and Caicos Islands",381,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","153558244.844179","247081152.355792","51581432.703048","172709259.039158","",""
"254216","Turks and Caicos Islands",381,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","22123700","14909500","5386900","7648697.97","",""
"254229","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-174916450","-261199600","-20377900","21061237.44","",""
"254232","Turks and Caicos Islands",381,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","153558244.844178","247081152.355792","51581432.7030475","172709259.039158","",""
"254238","Turks and Caicos Islands",381,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","-25000","-1458000","24358000","-51542000","",""
"254277","Turks and Caicos Islands",381,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","-1916450","3800400","-2377900","2061237.44","",""
"254280","Turks and Caicos Islands",381,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","0","0","16565500","0","",""
"254318","Turks and Caicos Islands",381,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","0","0","16565500","0","",""
"254332","Turks and Caicos Islands",381,"Capital Account, Total, Net, US Dollars","BK_BP6_USD","0","0","16565500","0","",""
"254372","Turks and Caicos Islands",381,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD","0","0","27014000","49683268.9257158","",""
"254382","Turks and Caicos Islands",381,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","0","0","16565500","0","",""
"254417","Tuvalu",869,"Capital Account, Total, Credit, US Dollars","BK_CD_BP6_USD","24003631.3848999","28910642.2422697","9122898.11607093","10352565.9391252","16681050.2854642","1679185.87079667"
"254736","Tuvalu",869,"Financial Account, Other Investment, Loans, US Dollars","BFOLN_BP6_USD","441623.694936965","1845124.30308268","482679.97165099","327953.538944993","-1407705.94905042","378560.067134358"
"254756","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, US Dollars","BFOLNL_BP6_USD","-441623.694936965","-1845124.30308268","-482679.97165099","-327953.538944993","1407705.94905042","-378560.067134358"
"254925","Tuvalu",869,"Capital Account, Capital Transfers, Credit, US Dollars","BKT_CD_BP6_USD","24003631.3848999","28910642.2422697","9122898.11607093","10352565.9391252","16681050.2854642","1679185.87079667"
"254938","Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFDAE_BP6_USD","0","0","0","0","0","0"
"254963","Tuvalu",869,"Capital Account, Capital Transfers, Net, US Dollars","BKT_BP6_USD","24003631.3848999","28910642.2422697","9122898.11607093","10352565.9391252","16681050.2854642","1679185.87079667"
"254964","Tuvalu",869,"Supplementary Items, Total Current + Capital Account, US Dollars","BTCC_BP6_USD","6943710.00939478","12447825.83725","12922982.5642649","42141764.8746964","10629906.4670572","10694227.0111609"
"255259","Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD","7798748.01778372","11836418.9822402","8502368.87435306","8051776.25452427","9070871.0928199","7826858.61814182"
"255319","Tuvalu",869,"Supplementary Items, Portfolio Investment, Net Incurrence of Liabilities (Excluding Exceptional Financing), US Dollars","BFPLXF_BP6_USD","0","0","0","0","0","0"
"255340","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, US Dollars","BFOLNLO_BP6_USD","0","-1412414.70418123","0","0","0","0"
"255351","Tuvalu",869,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD","7021673.33231532","7539032.32912436","8866457.42123801","8754000.98430172","10265794.991031","3087048.52611002"
"255511","Tuvalu",869,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, US Dollars","BFPAE_BP6_USD","3625373.97809494","2282012.41938001","5133593.82059481","27546712.795002","2792593.76063214","857173.981460452"
"255915","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, Other Long-term, US Dollars","BFOLNLG_L_BP6_USD","-406058.112845871","-397631.908035022","-448225.621620223","-327953.538944993","1436648.31301095","-378560.067134358"
"256019","Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, US Dollars","BFDA_BP6_USD","0","0","0","0","0","0"
"256120","Tuvalu",869,"Capital Account, Total, Debit, US Dollars","BK_DB_BP6_USD","0","0","0","0","0","0"
"256196","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars","BFOLNLO_L_BP6_USD","0","-1412414.70418123","0","0","0","0"
"256322","Tuvalu",869,"Financial Account, Portfolio Investment, Net Incurrence of Liabilities, Debt Securities, US Dollars","BFPLD_BP6_USD","0","0","0","0","0","0"
"256418","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Acquisition of Financial Assets, US Dollars","BFOLNA_BP6_USD","0","0","0","0","0","0"
"256456","Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Acquisition of Financial Assets, Equity and Investment Fund Shares, Equity Other Than Reinvestment of Earnings, US Dollars","BFDAEO_BP6_USD","0","0","0","0","0","0"
"256476","Tuvalu",869,"Net Lending (+) / Net Borrowing (-) (Balance from Current and Capital Account), US Dollars","BACK_BP6_USD","6943710.00939481","12447825.83725","12922982.5642648","42141764.8746965","10629906.4670572","10694227.011161"
"256505","Tuvalu",869,"Supplementary Items, Reserve Position in the Fund (with Fund Record), US Dollars","BFRAIMFFR_BP6_USD","0","244150.112209519","0","0","0","0"
"256593","Tuvalu",869,"Supplementary Items, Reserve Assets (with Fund Record), US Dollars","BFRAFR_BP6_USD","7480964.56817977","10463403.9307341","2363185.13412667","5915561.57028634","1210970.01755632","6817945.27041568"
"256644","Tuvalu",869,"Financial Account, Other Investment, Loans, Net Incurrence of Liabilities, General Government, US Dollars","BFOLNLG_BP6_USD","-406058.112845871","-397631.908035022","-448225.621620223","-327953.538944993","1436648.31301095","-378560.067134358"
"256693","Tuvalu",869,"Financial Account, Portfolio Investment, Net Acquisition of Financial Assets, US Dollars","BFPA_BP6_USD","3625373.97809494","2282012.41938001","5133593.82059481","27546712.795002","2792593.76063214","857173.981460452"
"256694","Tuvalu",869,"Financial Account, Net Lending (+) / Net Borrowing (-) (Balance from Financial Account), Direct Investment, Net Incurrence of Liabilities, Debt Instruments, US Dollars","BFDLD_BP6_USD","0","0","0","0","0","0"
"256766","Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD","999406.304382723","1327967.1723944","1135668.00347358","1160805.36485268","1075012.83620865","853528.113553156"
"256812","Tuvalu",869,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD","66864451.3255309","78320363.0263763","50573117.1682691","46922562.6260897","65239757.4640788","50792483.6469503"
