"","X","Country","Code","Indicator","Icode","X2015","X2016","X2017","X2018","X2019","X2020"
"4438",5625,"Thailand",578,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.29766e+11,2.21223e+11,2.47775e+11,2.8366e+11,2.72831e+11,2.32048e+11
"4439",5626,"Thailand",578,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",14804344062,14143883039,15796940106,20132346798,14778350901,9781528662
"4441",5628,"Thailand",578,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.71446e+11,2.77274e+11,3.04652e+11,3.28582e+11,3.23878e+11,2.57981e+11
"4442",5629,"Thailand",578,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5743459547,5724086537,6873915815,7694319809,7196124137,3334947961
"4443",5630,"Thailand",578,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",15662245820,15063082306,16829394659,18934752997,18891444734,17997432263
"4455",5642,"Thailand",578,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",-5715012.842,774011134.7,2383090086,2424924753,2483786701,4813216927
"4470",5664,"Timor-Leste, Dem. Rep. of",537,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",13366500,21475600,29477426.13,39891635.77,59598082.9,64120533.7
"4471",5666,"Timor-Leste, Dem. Rep. of",537,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"4483",5690,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",91006899.61,96780600,109896003,121872114.4,117471950.8,57104512.97
"4484",5692,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",1319666300,1165576900,1122771561,1059724336,1039469717,842419105.8
"4491",5706,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1541300,1640100,2340074.23,2176095.895,3361087.44,690439.09
"4492",5708,"Timor-Leste, Dem. Rep. of",537,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",71717300,63167900,73577862.24,67294502.52,67747517.93,51032968.08
"4494",5716,"Togo",742,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",197540746.2,144514324.2,138674010.2,121789902.5,129992436.2,143380084.6
"4495",5717,"Togo",742,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",265829078.6,266044949.5,273177245.6,301433775.8,291551099.3,294995985.2
"4496",5718,"Togo",742,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",203806527.3,217914391.3,210016698.3,220965634.5,214583780.1,181437963.8
"4497",5719,"Togo",742,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",121242306.7,141342045.8,151543920,151500975,154410820,148029867.5
"4517",5739,"Togo",742,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",1498688996,1578379786,1588595518,1702908076,1665136818,1721559850
"4518",5740,"Togo",742,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2417102321,2400134075,2090588862,2328922256,2260740915,2389189484
"4525",5747,"Tonga",866,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",11236897.98,12182014.1,15077595.63,17326312.91,17897762.68,16234043.44
"4527",5749,"Tonga",866,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",27153499.68,26802204.15,28064115.19,31837477.32,31219628.54,33103050.64
"4528",5750,"Tonga",866,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",70256881.11,103168335.2,102004945.7,104850808.1,112481817.8,99779579.33
"4545",5767,"Tonga",866,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",58368.9384,526907.4262,218648.0987,65990.36871,130879.0924,98717.12607
"4546",5768,"Tonga",866,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1536837.241,1882880.373,11497441.18,16094607.97,9977110.242,9331781.228
"4550",5772,"Tonga",866,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",256898985.4,266358310.4,303028247.1,322271137.6,327394944.2,309685411.9
"4558",5780,"Trinidad and Tobago",369,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",125376376.4,50523918.62,9904070.604,68402825.79,71858131.72,59807933.77
"4559",5781,"Trinidad and Tobago",369,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",378024533.9,310780864.4,-206755836.6,617934707.4,690890225.1,1076266005
"4577",5799,"Trinidad and Tobago",369,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",385098857.9,337404354.2,354694202.3,212059669.3,161049804.4,104484208.6
"4578",5800,"Trinidad and Tobago",369,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",729000889.3,633245883.8,629774232.1,643407801,610667097.7,467921307
"4585",5807,"Trinidad and Tobago",369,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",12851818413,9460490904,10624640291,11569943462,9565811942,6439718324
"4586",5808,"Trinidad and Tobago",369,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",10444376046,9821729343,9543813734,9143635940,7960426698,6784537926
"4589",5811,"Tunisia",744,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",17452928057,16899132540,17584260723,19418507418,19174809446,16017482362
"4590",5812,"Tunisia",744,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",22253743707,21474201207,22729160854,24824597637,23546488249,19603262979
"4594",5816,"Tunisia",744,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",886968712.2,954361353.8,982134184.8,1147167720,1133438597,568917545.5
"4595",5817,"Tunisia",744,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1374829542,1292763924,1359000589,1474082563,1421432872,1107966920
"4601",5823,"Tunisia",744,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",39864907.92,32541394.45,28312512.27,27466438.3,35543489.37,21832210.81
"4602",5824,"Tunisia",744,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",960275282,769075588.5,760717939.2,789235070.4,699078754.6,882284441
"4614",5836,"Türkiye, Rep. of",186,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.29374e+11,2.18373e+11,2.54937e+11,2.48088e+11,2.27638e+11,2.30136e+11
"4618",5840,"Türkiye, Rep. of",186,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",3.59e+09,3.139e+09,3.295e+09,3.234e+09,3.486e+09,1.907e+09
"4619",5841,"Türkiye, Rep. of",186,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.11052e+11,1.99343e+11,2.23185e+11,2.3825e+11,2.49417e+11,2.06621e+11
"4624",5846,"Türkiye, Rep. of",186,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2.25e+08,2.02e+08,3e+08,9.66e+08,8.23e+08,1.109e+09
"4630",5852,"Türkiye, Rep. of",186,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1.9689e+10,1.9734e+10,2.2123e+10,2.4342e+10,2.3396e+10,1.6087e+10
"4632",5854,"Türkiye, Rep. of",186,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",5.274e+09,7.053e+09,7.851e+09,9.452e+09,9.575e+09,7.99e+09
"4652",5899,"Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",7798748.018,11836418.98,8502368.874,8051776.255,9070871.093,7826858.618
"4655",5902,"Tuvalu",869,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",7021673.332,7539032.329,8866457.421,8754000.984,10265794.99,3087048.526
"4670",5917,"Tuvalu",869,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",999406.3044,1327967.172,1135668.003,1160805.365,1075012.836,853528.1136
"4671",5918,"Tuvalu",869,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",66864451.33,78320363.03,50573117.17,46922562.63,65239757.46,50792483.65
"4672",5919,"Tuvalu",869,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",0,0,0,0,0,0
"4673",5920,"Tuvalu",869,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",0,0,0,0,0,0
"4677",5924,"Uganda",746,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4728648692,4836478690,5095505082,5929627178,6171772905,5562352995
"4678",5925,"Uganda",746,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",7329210625,6536972722,7231400549,8724862646,9795257001,10197244491
"4697",5944,"Uganda",746,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",137527626.9,142644800.9,162307814.2,189777041.2,176009726.7,159103664.4
"4698",5945,"Uganda",746,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1129236312,1007666539,1202914012,1431735856,1555307394,1507836602
"4701",5948,"Uganda",746,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",282619.0984,145397.705,304132.2531,318206.7812,322686.2843,328049.0536
"4702",5949,"Uganda",746,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",229442019,334488709,563014576.9,601711411,354167476.7,336719569.8
"4707",5954,"Ukraine",926,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",5.0224e+10,5.2461e+10,6.2688e+10,7.0555e+10,7.6067e+10,6.3085e+10
"4711",5958,"Ukraine",926,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",-2.624e+09,2.102e+09,3.818e+09,6.097e+09,7.016e+09,3.969e+09
"4713",5960,"Ukraine",926,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4.2e+07,2.9e+07,3.2e+07,9e+07,9.4e+07,5.9e+07
"4725",5972,"Ukraine",926,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",5.322e+09,5.348e+09,5.922e+09,5.949e+09,6.253e+09,5.089e+09
"4726",5973,"Ukraine",926,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1.947e+09,1.934e+09,2.109e+09,2.237e+09,2.516e+09,1.92e+09
"4735",5982,"Ukraine",926,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",4.7862e+10,4.6008e+10,5.3944e+10,5.9177e+10,6.3556e+10,6.0707e+10
"4739",5986,"United Kingdom",112,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",8.10891e+11,7.73865e+11,8.2436e+11,8.99006e+11,8.93142e+11,7.91733e+11
"4743",5991,"United Kingdom",112,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",33217923520,30056114361,29811695719,33521819749,33630455720,18526779892
"4744",5992,"United Kingdom",112,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",8.5951e+11,8.26569e+11,8.63304e+11,9.42889e+11,9.39349e+11,7.83438e+11
"4745",5995,"United Kingdom",112,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",36446470965,33266200340,33551447834,35371162713,37271646874,25036627486
"4765",6019,"United States",111,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",8.4436e+10,8.1778e+10,8.6344e+10,9.3106e+10,9.1059e+10,5.7472e+10
"4766",6020,"United States",111,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",9.9559e+10,9.2391e+10,1.03108e+11,1.10441e+11,1.12814e+11,7.2953e+10
"4769",6023,"United States",111,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",2.77156e+12,2.72029e+12,2.91141e+12,3.12106e+12,3.10567e+12,2.81303e+12
"4774",6028,"United States",111,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4.54916e+11,4.67321e+11,5.61268e+11,5.84557e+11,5.86914e+11,4.97553e+11
"4775",6029,"United States",111,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",1.77604e+11,1.77599e+11,2.09482e+11,2.35706e+11,2.30474e+11,1.83964e+11
"4778",6032,"United States",111,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2.28079e+12,2.24082e+12,2.39448e+12,2.54246e+12,2.54628e+12,2.16015e+12
"4791",6045,"Uruguay",298,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",2260049166,2543534555,4031840982,4043277579,3391427353,2505350965
"4796",6050,"Uruguay",298,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",599602697.6,543590149,516789780.2,573130719.3,579584349.2,388895339.5
"4797",6051,"Uruguay",298,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1239633759,1007351301,1066120292,1225991867,1139383827,842353817.2
"4815",6069,"Uruguay",298,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",565570744.4,605080191.2,1103213742,1046459984,786527374.5,128225212.6
"4817",6071,"Uruguay",298,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",16624222650,15513265403,16844976838,17253265632,17227921626,13781794035
"4818",6072,"Uruguay",298,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",14391372097,12448276167,13367032217,13973241899,13503864509,11354007596
"4822",6076,"Uzbekistan, Rep. of",927,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",14667874620,14481010181,16470145510,23443547241,26587726389,22638064107
"4823",6078,"Uzbekistan, Rep. of",927,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",1366430000,1066492598,1190001061,1254172901,1251865758,999501806.7
"4831",6094,"Uzbekistan, Rep. of",927,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",11845394383,10549916893,12412218530,14135137288,17025733993,14536446559
"4833",6098,"Uzbekistan, Rep. of",927,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",292694606.4,901829276.8,957550513.8,1135327869,1429269948,848742692.8
"4841",6114,"Uzbekistan, Rep. of",927,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",2470260.82,2470260.82,2560260.82,22809786.75,5958683.165,2935655.336
"4848",6128,"Uzbekistan, Rep. of",927,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",1293571961,1790819527,1993275189,2414352507,2525951199,1831302180
"4856",6141,"Vanuatu",846,"Current Account, Primary Income, Investment Income, Direct Investment, Debit, US Dollars","BMIPID_BP6_USD",25113928.66,33426417.43,40085458.3,29985909.77,22000797.53,7247486.897
"4860",6145,"Vanuatu",846,"Current Account, Primary Income, Investment Income, Direct Investment, Credit, US Dollars","BXIPID_BP6_USD",4284096.944,3644823.527,1565312.932,1847177.876,1997010.96,1553400.831
"4861",6146,"Vanuatu",846,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",316640196.1,358967501.8,345572532.1,380384177.6,372710604.4,141534193.2
"4862",6147,"Vanuatu",846,"Current Account, Goods and Services, Debit, US Dollars","BMGS_BP6_USD",484552669.2,484801113.1,512694647.2,519140198.8,488795361.3,429601456.1
"4864",6149,"Vanuatu",846,"Current Account, Goods and Services, Services, Transport, Credit, US Dollars","BXSTR_BP6_USD",34269474.21,45960863.15,39043164.77,54324741.62,34922828.37,18076243.63
"4865",6150,"Vanuatu",846,"Current Account, Goods and Services, Services, Transport, Debit, US Dollars","BMSTR_BP6_USD",106870158,96819167.41,95370644.4,88262563.35,77401262.26,70027527.24
"4887",6218,"West Bank and Gaza",487,"Current Account, Goods and Services, Credit, US Dollars","BXGS_BP6_USD",2244334838,2207025455,2535998696,2.598e+09,2659300000,2385203570
